0x849d52316331967b6ff1198e5e32a0eb168d039d,"233,632.3"
0x2c076c41eaa56e5a61f2a36cf56159fff15738ac,"217,371.0"
0xf161b66cafea6dee3e0c1756e7272353c2f0de50,"138,456.2"
0x43436c54d4d1b5c3bef23b58176b922bcb73fb9a,"89,338.5"
0xf79bb3c50bb6ca236fb56aadfae2e5ad6f3cb807,"77,253.3"
0xa298a465ef9a8bd726ff49bcc62c9292e524acb2,"71,352.9"
0x1addca06642b4f00d077c295733f1e19d562293b,"39,692.2"
0x3997f285f970075ee59ee18aa0cbe3a0c15d48fa,"38,255.5"
0x9e1e303635910c2d398647313170b11fc41cb0dc,"18,642.5"
0x27f0e8beccfa594f4b08c24226ce75c535b900ea,"15,458.4"
0xad06b6d2a0ac15ec685099111b65fe61394fabd2,"15,343.2"
0x5a7ed5b65f599cb77a3951ba9bbb8cc21358ca03,"14,378.5"
0xb1b5d4cb210a7154620e660d879bdc6af7bcf6ba,"8,044.8"
0x43378368d84d4ba00d1c8e97ec2e6016a82fc062,"6,702.6"
0x5880e491215281d6c3a1697b8b7b530e3380fef1,"5,440.9"
0xc0ce356187144b4fa19ea720a23e39d2542d1fec,"2,477.9"
0x8ba196f3f995fc71b2fe9610c985de5852ff219e,"2,145.5"
0xb46ae97180cb65b7589d58a258b26917ffccc688,"1,030.3"
0x75a28bff85c845a59297cab7b3cc5686554914a5,749.5
0x8f9be4310f9abb0e5843cc6363908c9b01dfeb3f,617.7
0x20a690167060542efff10a947958286c31c7ff41,599.0
0xe5d900cb9631b1195aa53f2a378f4facbc8ec663,505.4
0x4456584b37c87ea8729bdb9104837e31ab1e6dc8,470.8
0xec74c7dacbe337ea39116851cdf3851f6bd754b2,442.3
0x52beaf46d98a6caa234d5d6fd3870fd8a7727b74,270.3
0xea1feb9a9a006a7fc253c6ca87349be0da072f25,218.8
0x9fc34d7aafa38c58689cca6060c4e178eda4940b,115.2
0x9233a0a9bc09cccab1c28bfaed9f130684b63fc9,70.8
0x0817f4f56a409ad9f2fffb042cacb431e9179b45,69.1
0x00116fa96f1d47ae62a960e3f08b5084be6049d8,65.8
0x2a23356403274179f0fdc5fa92a78488a4406c57,50.4
0x54c2a45d4a21355f0c34847ac38ea36a11fa31ea,43.1
0x1fba9dff384ce1158ac4a7e4c53b77b585f29d3e,42.6
0x26705612546292241c81f6ff572dcf3f76576343,40.6
0xe9c53d3480c5c4207fff2e58d342a2fcbc7e56ff,33.8
0x6b490cb3aa70ca5656805d1a9b12f58f063f88be,27.4
0x1208cb3ba9a8e50ca975f7a459e183b6c138005f,24.1
0xc07ea4405892672f08683d3c2b8490f4b7512d1a,23.1
0xfdc35e8c867f7c065bb31b24a9258b215ee060d1,18.5
0x88d250d0b8aa228f04963dfba7d44d6a2812dc9a,17.7
0x422494292e7a9dda8778bb4ea05c2779a3d60f5d,17.4
0x01105d189a0f2da6942b99e05838c3b3243fc128,16.6
0xf2f7ad044dfbaa417249c8568788d7aa1e6f155b,16.0
0xeaf5fc9f53a31bf705f84d0861a02e370023b502,13.2
0x8683c14593abf6f7d0be51e8bc77eedf5d67d345,11.9
0x9109358674f1c9a1a945a1d9880fb7ef1ddc43a3,9.3
0xf348aaa881e0719c7db60005dab7785636fcbf88,9.3
0x3f516032e3e21bf6404f637297d0b18c6d26061c,8.9
0xee0bda6cc16701dc66d344c9053b0aec5b457013,8.8
0x6a0936af8f6ac03a510b063b3056350a7ccc2da0,8.6
0x33328111a0fd6e5cfa13c16970dbe30a3ea6796a,8.5
0x4a164d7b315a5f15c7289a9e160c0b54bc31d619,8.5
0xf1bf215a0f1b19900bdf3d3774c1c7351f55e0c3,8.4
0x641e54a57ec44d59c9b2cedd4cf20590e7405ad8,8.4
0xf14cbf8d2c9913169ece7d9b38ed562cc3601065,8.4
0x2a5803b04fe97823c86f108b2b1d9adef34090e6,8.4
0xc8a60cfb30fa87241a7161b6059260d68ea507bf,8.3
0xafab1adfb25e919d9f6ee7196f1ad0ffa93cad12,8.3
0x1b02ac18f9404711e42fb13302691a33e91f210b,8.3
0x4e3c786511503b981cef06477becce02721f07c2,8.3
0xf65866c94e7f154de3df1b1b357f9152cc63bea7,8.2
0x7764ab4f1751527958d501dd37610b4ecc4f477f,8.2
0x6fa6d50f918255fb075bb7924da4e6efb4558727,8.0
0x100ceb2adcfdbd339a2926ea670298a91ee3d501,7.9
0x099b726aba8c4fb55de8330fc6ea815885a242ac,7.7
0xe25a8b2d1c499c59eedf98b178117ce0577ccb78,7.7
0xf1c5529e15f987f0c6410fc1bceb500a4bd74a8d,7.7
0xd3f663b7fb94261dbff7f2ee270a9c040e294944,7.7
0x90d1d3f8dc418e621eb4d2ead3277446b7e6eff3,7.7
0xbc930d31284c457e5104ecd6dbb40e262481c741,7.7
0xcf58d62e9569463f0d916b8632f929b13c851aef,7.7
0x5a2cc8a0bd5d2eff4afae1342a91d6e33ffa8555,7.5
0xdee0002dc93ba4f594eb6a1d821741b676cc2eef,7.5
0x747811193cd339582929344c74e315339db57446,7.4
0xb2531c70ed35efc1de46b06a84e47ecc6975a0db,7.3
0x80e056e3e17b92a5a4151e7bae99e6b82e6104e7,7.0
0x50b9212041bfaf5adf0a7ad764fe5b606ef584fc,7.0
0x2237ab6ecd5277c4bee571a86c83cfcd5b688ce1,6.7
0x693cc4573b1a439e9101fa7bc6c87d7b6e8a742c,6.5
0xcac0f67a377dc3832d13058078ffd72f0a71863b,6.1
0x3255d4b48d108cfd7a6d71d0722ff845f9213a13,4.7
0xf1f6ea3cf409b33e866afc5b79b1df1ee7aeb747,4.5
0x6f4fc0d7f5506d8864367a21f26bb7fbbd0a9295,4.1
0x4e481165b434eb76d09e82bd16b6b649c01c664a,4.1
0x630acd76413b9c225478a2b1c61417d9cfabf3f6,3.5
0x39d4bfd9981726a86336d80cf6cc605f207c2d75,3.5
0xdb668b5c11cbf68c51c499058577132b9859e1f9,3.2
0xa8a8916ef3f6de876b6aea386e7bc3a6a08803ff,2.8
0x14d15f15f1151d82e0aa5f2443b7da68f981424c,2.7
0xed6a6de0b7300d2475eb9c7b847fd3bd0fa712cd,2.6
0xda29d54b648396c120da057713e0835ddb1a9a86,2.5
0x2fec5d59d54ec274f00c8956fa45c5dae2094c1b,2.5
0x9dd0e4c7ef05f0f71b9bfdd8e53346601348b6bf,2.2
0xb1a1938001165621d161ae606ad3530a80acc899,2.1
0x1290bb4da8cc35b047643aea37bf90ad7d405a0a,2.0
0xcf7aaf7eb1dc35d89c3a48659d970e2985a23230,2.0
0xfa2507061d000f0dcf177339da15bfc1888c7120,1.9
0x9888d442a1035eccce633f94b632e780ac5b81ab,1.9
0x4b445153c02f0e4ef57a86ca0d8adee7d959a17b,1.9
0xf0c4d68eb4ad974e3f9f18d55e2bb1f7bb2fe527,1.9
0xdd45ca901067d65860b54d4310e37371cd92fb09,1.9
0x07c572a2bf56a7a32543ebf0eed4075e84fd5d4a,1.8
0x7b31f265cefbc92eaef83003f2302ab21fd9f1c3,1.8
0x8481fee56d352886721b3792f91c16336cd984ec,1.8
0xebc8f9036324a64bc4a73298b3544b80b3baf3b5,1.7
0x8feb885249ecc49bdedbdd95e133d1f60a9c2d36,1.6
0x692be4485c851761b1a9b484d95ec966dc06b11a,1.5
0xe8c79fae4236ff3f07017f924668f5d25d721885,1.5
0xccbf7444c7fa31d08eea8df53275902ef812ca09,1.4
0x32254d75bd80de409901a9333362906a0b495e58,1.4
0x46915d37734f168b20854ea087ac2d9122019c55,1.4
0x37e2fa66491bad8735081c2d8f47de17758d31fe,1.4
0x0412affd03ca2450af917f44d621db8f035aaabb,1.3
0xdc4d180beb33ef09432b6e5855100e2168b7df51,1.3
0x0b7834202ae44734b86a826eb466684ac9bc038f,1.1
0xff42c0627cc00f8351b77063a6e4794ec3c1d841,1.1
0xab12253171a0d73df64b115cd43fe0a32feb9daa,1.1
0xd9b3c444bfa12f29b3da1a108fc6017cc4fd4fa6,1.0
0xa6333056c7ed7c8fc1bd45139dadb65d338dddfa,0.9
0x52a072ed068f5046b71a82d230b60c2d799ab63a,0.9
0xe59706fb08382147c44bf93e6921456524946491,0.9
0x3c6e78a279ca78088a939d80968feffcd517190a,0.9
0x07e3fd33a63a8d1eebc7d18a33d1327f5394a1cb,0.9
0xac92dff9594464b685a3fe18cddf58e338a3aac0,0.9
0x191ac84067db87283a1864e1c606e9d51c32f511,0.8
0xc480abab3b49b5905ba6325412cb752fbec8b06d,0.8
0x337d29930930210ccc415fe3f40a3e98ec70d114,0.8
0x48db62ec018aad7dd93a83d2f114c34a6d85b2b9,0.7
0x177cfcd9286b30d27122e9b308140e14bc353a05,0.7
0x107a6578ab250f79f9763fc825e8d6cab0d33c6a,0.7
0x4f95ad114fbddf8df0756017e9bc856e730b2796,0.7
0x77d4d7ed546b19077720eda2be8c847a1c358125,0.7
0x1efb3038de631cfce0c0a231952c6b90d5d9cfe5,0.7
0xb8a9c37240e8b72f42a88f1099e6c61dc3e96756,0.6
0x9913ca5ef9ebeee83f908acdfad4111c6b095614,0.6
0x9cfc33334ec9f95bbb94ca5a5e63e229db112cca,0.6
0x4a37bcfa1409b6191b2df1397f00300a7f327199,0.6
0xcd5c1bb777c937d993bc5e16e48b1669becc77aa,0.6
0x7442278f3223f890a450db47fb2f36788457bbb1,0.6
0xe8699165adecbb411dd7e7c43a344ab5c705ebe8,0.5
0x91a53dd93e3fe5bd70c739fc7d571a7c22af9bf7,0.5
0x1cf5aae8f4e9c04897b4469e9dd70a77fffdb3c8,0.5
0x1bdb7606fc0008c99dcb2784c41af11fe42e07ba,0.5
0x3844597c2b75e8510d8895173addc28dd995fa45,0.5
0x4c5d61623c35cceda8ad201cd82ddfe28b632282,0.5
0xdb589447483e5123de123963796450042f48b170,0.5
0xa847ed3c27d6b01beb8128f95ee965f1173dad2c,0.4
0x986e2644cc8c6e06655ffb219b1548299970bd2c,0.4
0x5d637f31fcdfc2ee30cb67482fdb3ed747be7125,0.4
0x236c2b432044da8c93d366462fb140239dc17d25,0.4
0x1d0e00d02c16343b8a86816aecea2f00b74bc6c8,0.3
0x52f6eca044d1b782b57b7e10e03604f43876fa8a,0.3
0xf68fc57a7bdeeea0ce242f761c1a9dfdf9c00b8d,0.3
0xc98a5154da2428db3176fbba087b626a920248e8,0.3
0x0ea3a94701239ad50ea268248e5f168bcea1606f,0.3
0xb38ed35760817749d0a48db4130a01ec072a4296,0.3
0x6e689a3507467d9695fdabd04f516be9329ea694,0.3
0x1fc89f18d5599164233ba9283ef31710ae019174,0.3
0xbd153dc8c659cf11604e3215a9e96b34bba0b699,0.2
0xf3474e72b2b3b51686c491d3ea71598e15dbaa5d,0.2
0x7a243437d599b5c5c0e5066b802e394a6b6df38d,0.2
0x35fbbe429f0a985fcfdddc27f52369481d2464a9,0.2
0x3eca5ccdc7f26e7b7c8e957d1315fa1abfeb45e1,0.2
0xfcdea186cfeaee278733a136ec58f2d376f193c2,0.2
0xdfb68bac0b3edbaa5f8b3bffe98751d9b4004f95,0.2
0xb8b703a93cbc75e7bcf055db1acaaa2ecb58d23a,0.2
0x78e65e5f4365e71b42e0630422fdab27243472a5,0.2
0x2241620ad2d3b0f1b7fdf667030ee0099709ca94,0.2
0x6755b6d2c3dab847a344fc099aa7f5769594ccd3,0.2
0xda90f94194f093db4f27e10a4d0289cee9602459,0.2
0x6f1d2cf80c02b5e23d9b7d52165093dde75f9cc5,0.1
0x91f16a319c6dbf2713dbb213c412ef5efa0940d6,0.1
0xdc00d011852e6090a3867eb0f1a24e2c4ff91b7c,0.1
0xad4ad4b36366f77c51a9ec52b231c79f2b291df8,0.1
0x1907aa3d9fb3b390c9ac29e0972bd77fba578fa0,0.1
0x73c1a4b299271246199cd017b973611d65b24aaa,0.1
0x5805ea1b5f7d835a852b29636d53b8086c56a3de,0.1
0x1edf0bf992d097225cfd4db060bd48804f1b64ce,0.1
0x3a6cb9d9540cbe12584bf519f0b0cbe2b9f36047,0.1
0x60ab245989a7fef31dc05ab79f919b1dec2a56ca,0.1
0x6800a4eb47a7ad695a521b369b726bec9cffad9b,0.1
0x90888aea66304cc3c82b7d29fa8c99cb8cc61531,0.1
0x24b7acf679d2a5772468caa171f595d6b34c4141,0.1
0x9a608d9f416518b5f11acf3dc5594c90d6998e2c,0.1
0x9ddea73de7744e4ae2e94d1f06ef183294dd7d26,0.1
0xd019871e50909e0a58ef156253aed58bd83309a3,0.1
0x3fd6c93d4daf9ddfa068cd3b36053652be2138ab,0.1
0x57df0aa74a6ac482657e10825e5a39db3b39a4f8,0.1
0x06db742e5b1ef2926609f54d1e078278a6ae69e0,0.1
0x41361d835b70ec76c531ee154a09de9c20cba257,0.1
0xd82488c8b34660dc2e424cece3dbb3db6334c365,0.1
0xd0a7fb821799d2b574c33b284266e1993918b3ae,0.1
0x76a2b1de291adf313d55e915500e9e30c9b70516,0.1
0xf98e9877c5aa306a8751bd26f2e51d2332373e9e,0.1
0xda808ad7778c575588b55ba59152660b5591334e,0.1
0xf761dd0bf82709140c8188fdca680000a352da8b,0.1
0x027d4cb0a33efc0977bb149893be46db2c8c29b1,0.1
0x9d254dd75e97c6d8cf9ff12bc91b8dc6d6593daf,0.1
0x7051d07043549e1546e10f2d039326a470212523,0.1
0xf51c532240bf9f2e7612734902119ab23a47bc2f,0.1
0x646254952e7706e57c7973d9acac75813a32a09d,0.1
0xb98df899a67f654042448bf32e672f611082c0e1,0.1
0xebe7a232b5855f8f4bfb89228bf4e981c509f127,0.1
0xf5af46413479e4131600406501926842c6663307,0.1
0x6d929c7d3e25f7d3ccdce8f7a585e890323f7f66,0.1
0xe16b4ccf5dd640ee065bb42fcdd6f6981b5d3ee0,0.1
0x5da23e4ad553241a6fd8bec2a8a2189de136d7ee,0.1
0xe108f627d648aca4bb9168be521a9447d4ac4c6f,0.1
0x6d68df8dbfad5038727da0b54962e5da5e06e51d,0.1
0xa8293dd8eb52564a35b8357a539146321b934153,0.1
0x04788d0b40358b6a385b3247b6f27f88cf3d9b24,0.1
0x96d4bf679c204759a8d303ee60022fadd8cb5250,0.1
0x26562dc4f581dad0f273d31f5b6a9b69786d988b,0.1
0x9fe332920d80c2c58f10036f1c998520698989e9,0.1
0x49af8af92ad1dbba5c26ab61b47a610784c05e60,0.1
0x82ae8493075cd9c14e03caecc84b625350fed293,0.1
0x2af4f2c097ba27c8337a9f0403178b120b84ba2e,0.1
0x8b9050e4cbadaea3f68b6d792caab921b4f890d9,0.1
0x7a1f88f339543999ca83b3d96f599a595368bedd,0.1
0x1a1aef0d1c72d053ea279e971c8ac071e9adc57e,0.1
0x518312346ecc74abe17faddc42398940400f6c48,0.1
0x2f3e6687ebc118a67f0e516bede5a287ae93d94b,0.1
0x0ee3ae978fe2e15c2b8a243a6661087393834af0,0.1
0xc10772b4b5dfd0799bcbc6348980ddea350bb1c9,0.1
0xcb53a818042db647cb01672751b0e4efca29cf55,0.1
0x2ee9711a53efc23d61883cb7a68b3ccc072a9309,0.1
0x3551c37ea8b2326a172ae2ddc9918fc36c2cbe08,0.1
0x1df7d18cfda69268f20c83746a3ccf49c97f8251,0.1
0xf2dc7b39dc6e7de1f0b22784a975ba2e42dd0ecb,0.1
0xbb4b0e09fb804da9b0f048c91205b889ff8e4854,0.1
0xbbccf6cab5b3aec26b0cbc6095b5b6ddbacfd59a,0.1
0x567a8d3911c4a96024e36544145a80120c218b2b,0.1
0x80c6003c5fd3998f18b14e3c23eedafef85cc237,0.0
0xa4593a788e48d93799144cf9b6d6ccf59036fbac,0.0
0xa47f06571ec7e69fed88bc71f8411734ebd590a5,0.0
0x468d5c6f4b19c19226593064d80ec42c09b72e66,0.0
0xcca61073f1c6bb9331c45c4f7c8887fece59a90c,0.0
0x0befbf66f8ba73aadd38501b54f63014a2a7897e,0.0
0x2cab3a5c1d3cfea0abaa075d0eeb5fcff0885246,0.0
0xf88d32855fe9bd1685db650fcb55d73d6bbc3389,0.0
0x02e60f1b5d4c16acee224e2eda9fa85742eca5fa,0.0
0x0ee10f8a6e9d497c69fcef7113bdb9da517300b3,0.0
0x16b34cb23c2115e7f0579ec0a60e8fa98a09e236,0.0
0x19f03a67035cf05c55dcb59ff9c75c4b3a3338b5,0.0
0x1b1f457238c422d97d231ac10137aafd4b9a3703,0.0
0x1e41ec8d1ba202fdb03b13073876755596c38e76,0.0
0x258ccc05a4bd94965da5cfaa8f68a1789be25490,0.0
0x262274817b11cd4e3e79d11355a399f77fe0472e,0.0
0x8ef3c7d27031d469e2fa3345817d4adc91cbabf2,0.0
0x2b2e9d15264452e032fbaf851d38ba0d9d4cb536,0.0
0x2cc10ad9b789eb70b60f69eda0941485e9f0f4fa,0.0
0x2d02aa1a19f0d15515ef0edcabf57cca0da57ff2,0.0
0x2ec4c7bada8b40e58fb24165f770ac495f67d2a5,0.0
0x2f293a6ab7b28722650f604d20ce9925fa827c31,0.0
0x32a59b87352e980dd6ab1baf462696d28e63525d,0.0
0x382cab376440f92d4943f8b47dd45645cf98be0c,0.0
0x3883694454d4afa41b30e8bcf2c1810139d7348e,0.0
0x391117f116c15ea7edfeeec2a38c0596905433d4,0.0
0x392966180ea6890ab35c99acbac2cb4e5340505d,0.0
0x39d47cc8d67d258f4032d7d882d1d1957edcae57,0.0
0x3c69daf66f903013e36c1bd6270b729f62b9f4ba,0.0
0x3d909b6cb958a32f1a6e0d016c387a3a2c8decd1,0.0
0x3db00d1334b5fadd2a897d8a702cdcbb6f159d87,0.0
0x41ad9f2c4486d816cb7e87bda747a17d0287f67d,0.0
0x43a970656fc60420a3e9a6b006f20b6b0efd622c,0.0
0x451932128a719d7f977de300910157aa910f68c0,0.0
0x48572d2b258be7f6db8fb1e42a7634f9b09276e4,0.0
0x49d092c4b147681f641828c7532d106d3548d0d7,0.0
0x4ba055b84a7d1000d924936652e413805dc841cf,0.0
0x4f27ee7ad5ef8d881f62511a36a245e99eaed800,0.0
0x5250e10f03ce5d394be6fd9623b20df67f32b1e7,0.0
0x5a98e00ae7c0c906abf52fe8f8b1426ad461695c,0.0
0x5e03dc0aad144d426244c5b4beca08c6d1a88dcf,0.0
0x5ee7e80e0c2ceb690c567aca7761c7118101c8af,0.0
0x60fbf39312c393af78d3bfa2226634914165f38d,0.0
0x6346ec5440485f57b8dd0b9eb7faebe01bf3793a,0.0
0x686d26d709a11f4da840f4fc4b14b94fed5f90c7,0.0
0x6bd5fb1760e204d1cbebc7ab5fd99619695f72ab,0.0
0x6c0d87f1966e16aab00cdeb92e40c7dacf1322da,0.0
0x73f61e66345b8f78951508e8f1cd0ab51e1d9b6b,0.0
0x7d23bc8da7fb9fa49af7d74db3328e7970452a28,0.0
0x84ecf15af6fec307afeab934b46947967bc02d5f,0.0
0x863bab0cfa294a2f2c3b10306c4d76510344f086,0.0
0x8940715d8501f1a29268ed7082fda356aec0f217,0.0
0x8d9609f3bcc200da383bf2f2a51253fbf5913aff,0.0
0x916766e8259e05eb941abcdecb3dc79aa72e16cc,0.0
0x930f8589253aad97cf5b3f44be775585c1ed956f,0.0
0x9326efadb675455ecdb78670e923c79253181234,0.0
0x96914bda6379dd0f9c19ad540fbd84c197f23a80,0.0
0x999999fc097cfc5cb1aca9ed438a3b86846a757c,0.0
0x9a4a43a48f6bd53fef42b1565f14d24e1f9f41e8,0.0
0x9bee3465119d4091421eefeedc66742dede98c1c,0.0
0xa2aec41eae4ce88d5eb85464c0031c3e97815049,0.0
0xa6e0b4f1f17f3359ca13ab6974dc977fcf0249b3,0.0
0xab3a476390142e851db76f8af11ab6a02c2f0d00,0.0
0xb06efd8a258c396c19467e4965ce65c8809122a6,0.0
0xb4caa764e2bf087f1a7a0cec43250892022787d9,0.0
0xb4d8063b3446cec0c536208807241767a0ea6d18,0.0
0xb583e79104f2d10778ed59c3366ed161cf954ddf,0.0
0xb76cb23b716384ea0b848273f01f33a0ecaf2272,0.0
0xbde8d3ef66ea8a6c38024615e0117c4d7b3d5cd9,0.0
0xbf65ccaa8e6cadc4ffb69891f7818432b927ac84,0.0
0xc2b45fd77c27d30bbbffad298e9c19dd658e179a,0.0
0xc5c9821a3166b745500dfefbcf75eebe94f3bc31,0.0
0xc6e64f2da8c0c76926bf92fb1bd9dff19837b286,0.0
0xca1c4651687112b55433f58e48dabd8d26dfb39c,0.0
0xcbfecca936062620458ec9c0f75a8a488b889db2,0.0
0xd253b2d95aa793d99b92895f2e6b4dbad889cf0d,0.0
0xdb42f6691172d344b7c0732924d5658cbba43e93,0.0
0xdba50697ec0e46df001286f122068682ccf77204,0.0
0xdd15553673126d386f9e735d0cc56a96e59cc095,0.0
0xe003c7e524e36dbb103c2da08b157404e318aef2,0.0
0xe261eca96c3daa1d242285da09e10051e0961005,0.0
0xe453bbd39a1b3ec58ecec53d6bb2d06709839012,0.0
0xe46d5c5a218d4195ccd8fa878b2964b64c87081c,0.0
0xe5a1e201c6c621b1bc4782a89beefbcec833d105,0.0
0xe98b37b3da096b351a796269e498392ea806ff12,0.0
0xeac7f8fac8d2fc79b35db00fc5c78ef09eb4dd95,0.0
0xeb13593a73a5608c9fa7e4422a3126c33e3522a4,0.0
0xecb98e3b08ab27c6cb21e0c2a90dcd07b35c129c,0.0
0xeea60733979ce13c26113fd59d1d3e3941eca424,0.0
0xf03d0681098462b71f9a8c5bd21ca41bd8840ea7,0.0
0xf3bf4cadebee8427f6fc87f4d846f21d78efe2dc,0.0
0xf711463430b8bcf2118e99e5348118846e783d60,0.0
0xfb394aeb48291bb1e455e19a4ea6ba5258c0d345,0.0
0xfdcf1c078caa10fa16faa05a5b56f6479f96246b,0.0
0xff6c7df9250012ca229db4c57d77c5beb45ebc7f,0.0
0x85f3914706faf2c1a50855cc0ca58000fb2ca17d,0.0
0xf01a613f03f977d6edd87eea3bd8d3355a177bcf,0.0
0x9ab6c46515250d9469e2957d35d463a75515e101,0.0